date,tec,gdlat,glon
2017-09-10 15:00:00,6.645544,68.763863,11.45043
2017-09-10 15:00:00,6.728817,69.911354,7.910084
2017-09-10 15:00:00,7.03806,65.250076,16.80162
2017-09-10 15:00:00,8.014743,60.529144,18.678331
2017-09-10 15:00:00,7.09665,65.270561,15.460901
2017-09-10 15:00:00,8.467427,61.591179,35.666485
2017-09-10 15:00:00,7.910582,57.665386,16.849352
2017-09-10 15:00:00,7.880216,57.662884,14.83573
2017-09-10 15:00:00,9.676471,50.047668,0.930667
2017-09-10 15:00:00,7.83947,57.637501,13.00661
2017-09-10 15:00:00,7.083549,63.34449,36.883183
2017-09-10 15:00:00,7.638275,59.391598,19.601021
2017-09-10 15:00:00,7.682097,63.081539,26.570858
2017-09-10 15:00:00,8.530705,55.962437,16.785921
2017-09-10 15:00:00,7.878304,59.179104,21.801519
2017-09-10 15:00:00,6.25141,67.255371,13.08422
2017-09-10 15:00:00,7.994648,60.314671,10.380817
2017-09-10 15:00:00,7.30683,61.841919,11.171645
2017-09-10 15:00:00,7.374317,63.346966,7.698111
2017-09-10 15:00:00,7.875113,57.971176,16.045139
2017-09-10 15:00:00,9.602709,47.090309,10.26686
2017-09-10 15:00:00,8.734921,54.271061,17.550219
2017-09-10 15:00:00,7.869976,58.001152,15.024274
2017-09-10 15:00:00,8.889687,55.195511,30.462118
2017-09-10 15:00:00,7.03333,64.66143,17.590485
2017-09-10 15:00:00,6.910878,64.647873,14.94871
2017-09-10 15:00:00,6.96037,64.609947,12.542164
2017-09-10 15:00:00,6.486466,69.25547,39.103355
2017-09-10 15:00:00,6.859672,66.380363,21.043093
2017-09-10 15:00:00,6.268832,69.295258,28.350567
2017-09-10 15:00:00,7.383104,62.632084,17.438553
2017-09-10 15:00:00,5.225792,75.144005,29.593616
2017-09-10 15:00:00,7.247212,66.138908,23.767395
2017-09-10 15:00:00,5.25286,72.292755,14.217931
2017-09-10 15:00:00,6.719647,67.237427,9.861779
2017-09-10 15:00:00,6.713797,68.517654,11.197138
2017-09-10 15:00:00,6.286851,69.649269,7.731867
2017-09-10 15:00:00,7.008209,64.997231,16.560177
2017-09-10 15:00:00,8.090612,60.324139,18.458078
2017-09-10 15:00:00,6.947204,65.020035,15.241162
2017-09-10 15:00:00,8.04003,61.385143,35.319527
2017-09-10 15:00:00,7.093603,64.243858,18.772699
2017-09-10 15:00:00,7.086514,64.248627,16.167103
2017-09-10 15:00:00,7.051174,64.222816,13.763125
2017-09-10 15:00:00,6.552118,68.684433,39.772099
2017-09-10 15:00:00,6.953288,65.931824,22.245275
2017-09-10 15:00:00,6.453389,68.787041,29.487053
2017-09-10 15:00:00,7.351408,62.228737,18.537745
2017-09-10 15:00:00,5.071627,74.723984,31.310413
2017-09-10 15:00:00,7.201571,65.670647,24.856194
2017-09-10 15:00:00,5.308714,72.007317,15.841037
2017-09-10 15:00:00,6.908549,66.89241,11.207779
2017-09-10 15:00:00,6.934533,68.185844,12.572694
2017-09-10 15:00:00,6.717302,69.379982,9.11811
2017-09-10 15:00:00,7.134473,64.583298,17.772243
2017-09-10 15:00:00,8.086303,59.983883,19.450947
2017-09-10 15:00:00,7.022637,64.614288,16.463421
2017-09-10 15:00:00,8.135024,60.997635,35.718449
2017-09-10 15:00:00,8.284015,57.443317,12.715917
2017-09-10 15:00:00,8.256491,57.385914,10.747999
2017-09-10 15:00:00,9.897666,50.17522,-1.19611
2017-09-10 15:00:00,8.102893,57.312931,8.999227
2017-09-10 15:00:00,7.26089,64.136246,34.366978
2017-09-10 15:00:00,7.936442,59.274696,15.298119
2017-09-10 15:00:00,7.652641,63.424686,22.327181
2017-09-10 15:00:00,8.77637,55.741074,12.84952
2017-09-10 15:00:00,8.240893,59.143162,17.631344
2017-09-10 15:00:00,6.986926,66.804771,7.678532
2017-09-10 15:00:00,8.276644,59.832542,6.24125
2017-09-10 15:00:00,7.798095,61.339169,6.804643
2017-09-10 15:00:00,8.164148,62.6427,3.463947
2017-09-10 15:00:00,8.289914,57.725693,11.886451
2017-09-10 15:00:00,9.819576,47.223103,7.375418
2017-09-10 15:00:00,8.781411,54.08094,13.794911
2017-09-10 15:00:00,8.244026,57.725937,10.894686
2017-09-10 15:00:00,8.632358,55.117882,27.719217
2017-09-10 15:00:00,8.146664,56.44809,15.380617
2017-09-10 15:00:00,8.130771,56.426987,13.452433
2017-09-10 15:00:00,9.882077,49.299294,0.933825
2017-09-10 15:00:00,8.05969,56.385143,11.707412
2017-09-10 15:00:00,7.195033,62.679028,35.946541
2017-09-10 15:00:00,7.856758,58.215908,18.000715
2017-09-10 15:00:00,7.63106,62.220177,25.02669
2017-09-10 15:00:00,8.669363,54.783028,15.386855
2017-09-10 15:00:00,8.145367,58.032856,20.185671
2017-09-10 15:00:00,6.083144,66.421532,11.062845
2017-09-10 15:00:00,8.022719,59.031403,9.045181
2017-09-10 15:00:00,7.503239,60.611843,9.672019
2017-09-10 15:00:00,8.010318,62.124107,6.195685
2017-09-10 15:00:00,8.140788,56.742359,14.595848
2017-09-10 15:00:00,9.842412,46.595512,9.618259
2017-09-10 15:00:00,8.858362,53.17561,16.174807
2017-09-10 15:00:00,8.117746,56.764294,13.622107
2017-09-10 15:00:00,8.938297,54.126583,28.90432
2017-09-10 15:00:00,7.302886,62.918873,17.176025
2017-09-10 15:00:00,7.200437,62.906734,14.729996
2017-09-10 15:00:00,7.224648,62.871281,12.508816
2017-09-10 15:00:00,6.689315,67.789207,38.100491
2017-09-10 15:00:00,7.202168,64.638512,20.395542
2017-09-10 15:00:00,7.521844,67.730003,27.503492
2017-09-10 15:00:00,7.738455,60.976269,17.067076
2017-09-10 15:00:00,6.015705,74.202286,29.095942
2017-09-10 15:00:00,7.517369,64.410446,22.965284
2017-09-10 15:00:00,5.809364,70.909088,13.689199
2017-09-10 15:00:00,7.800705,65.489212,9.853381
2017-09-10 15:00:00,6.915931,66.819221,11.014833
2017-09-10 15:00:00,7.30405,68.020264,7.597833
2017-09-10 15:00:00,7.345963,63.244431,16.212051
2017-09-10 15:00:00,8.198913,58.883957,18.025303
2017-09-10 15:00:00,7.409793,63.266914,14.984143
2017-09-10 15:00:00,8.136329,59.891186,33.753937
2017-09-10 15:00:00,8.241994,56.403278,13.186821
2017-09-10 15:00:00,8.239955,56.355743,11.284459
2017-09-10 15:00:00,9.96454,49.414806,-0.28846
2017-09-10 15:00:00,8.142261,56.288288,9.580627
2017-09-10 15:00:00,7.269848,63.188354,34.661835
2017-09-10 15:00:00,7.859665,58.229866,15.735157
2017-09-10 15:00:00,7.333754,62.494892,22.82836
2017-09-10 15:00:00,8.654992,54.739315,13.29134
2017-09-10 15:00:00,8.146217,58.091511,18.009613
2017-09-10 15:00:00,6.571984,66.205223,8.214324
2017-09-10 15:00:00,7.823712,58.844635,6.845887
2017-09-10 15:00:00,7.872191,60.395897,7.384386
2017-09-10 15:00:00,7.795455,61.801182,3.968311
2017-09-10 15:00:00,8.267427,56.683044,12.385535
2017-09-10 15:00:00,9.887309,46.68993,8.012422
2017-09-10 15:00:00,8.869259,53.128155,14.174834
2017-09-10 15:00:00,8.216828,56.690899,11.426327
2017-09-10 15:00:00,8.881964,54.150368,27.492826
2017-09-10 15:00:00,7.958187,57.399784,15.975686
2017-09-10 15:00:00,7.937715,57.386497,13.98415
2017-09-10 15:00:00,9.811228,49.911125,0.626457
2017-09-10 15:00:00,7.898647,57.351635,12.185236
2017-09-10 15:00:00,7.131408,63.324623,36.345024
2017-09-10 15:00:00,7.713545,59.150043,18.676502
2017-09-10 15:00:00,6.800798,62.960316,25.660061
2017-09-10 15:00:00,8.584586,55.703781,15.954299
2017-09-10 15:00:00,7.908881,58.954979,20.896671
2017-09-10 15:00:00,6.456437,67.013153,11.929512
2017-09-10 15:00:00,7.926082,60.000175,9.530672
2017-09-10 15:00:00,7.504823,61.526234,10.273546
2017-09-10 15:00:00,7.23086,63.01054,6.802658
2017-09-10 15:00:00,7.919545,57.702007,15.172818
