date,tec,gdlat,glon
2017-09-06 13:59:30,10.78107,35.785065,-110.117096
2017-09-06 13:59:30,12.655531,30.380913,-110.530884
2017-09-06 13:59:30,11.881145,41.273182,-102.859718
2017-09-06 13:59:30,13.285629,31.827929,-108.96167
2017-09-06 13:59:30,13.706441,33.000019,-115.579971
2017-09-06 13:59:30,11.380078,36.241558,-120.288292
2017-09-06 13:59:30,12.357162,37.009781,-109.366295
2017-09-06 13:59:30,12.370825,36.046818,-110.757439
2017-09-06 13:59:30,8.079329,41.589607,-116.541435
2017-09-06 13:59:30,12.924954,36.99448,-106.300194
2017-09-06 13:59:30,14.510389,31.707161,-106.832642
2017-09-06 13:59:30,12.369562,42.81892,-102.826118
2017-09-06 13:59:30,12.917024,33.438511,-108.765854
2017-09-06 13:59:30,13.387223,34.685303,-115.736008
2017-09-06 13:59:30,11.478024,38.009869,-120.404297
2017-09-06 13:59:30,11.980625,38.815151,-109.189667
2017-09-06 13:59:30,11.823539,37.861012,-110.614304
2017-09-06 13:59:30,8.260246,43.155254,-116.228455
2017-09-06 13:59:30,12.324206,38.787407,-106.082863
2017-09-06 13:59:30,13.611212,33.288937,-106.497688
2017-09-06 13:59:30,10.814419,46.589794,-109.881767
2017-09-06 13:59:30,9.483585,36.014805,-115.475273
2017-09-06 13:59:30,10.208319,37.685253,-122.497307
2017-09-06 13:59:30,12.927553,40.598438,-125.99601
2017-09-06 13:59:30,8.188905,41.942612,-116.686523
2017-09-06 13:59:30,8.157001,40.905235,-118.041916
2017-09-06 13:59:30,5.768858,44.962532,-122.992928
2017-09-06 13:59:30,9.267064,42.160873,-113.109444
2017-09-06 13:59:30,11.329193,35.662472,-112.589844
2017-09-06 13:59:30,10.653791,38.357956,-103.695213
2017-09-06 13:59:30,12.56947,28.29331,-110.429932
2017-09-06 13:59:30,12.342319,31.383039,-108.841187
2017-09-06 13:59:30,9.496188,33.987167,-111.659195
2017-09-06 13:59:30,10.778036,29.355955,-116.292114
2017-09-06 13:59:30,7.483828,32.35725,-120.905281
2017-09-06 13:59:30,10.746326,33.146259,-110.859703
2017-09-06 13:59:30,10.887802,32.146507,-112.167633
2017-09-06 13:59:30,10.187923,35.887394,-108.49514
2017-09-06 13:59:30,10.918869,32.153042,-111.396721
2017-09-06 13:59:30,11.038099,28.191664,-114.273933
2017-09-06 13:59:30,7.007176,38.163807,-118.329529
2017-09-06 13:59:30,11.59354,33.205124,-107.79882
2017-09-06 13:59:30,13.391142,28.173477,-108.505417
2017-09-06 13:59:30,11.826959,39.871754,-103.101135
2017-09-06 13:59:30,13.292097,30.250889,-109.425568
2017-09-06 13:59:30,12.700851,31.362934,-115.696526
2017-09-06 13:59:30,9.807754,34.504307,-120.427162
2017-09-06 13:59:30,11.575428,35.26358,-109.830223
2017-09-06 13:59:30,11.728456,34.287609,-111.18354
2017-09-06 13:59:30,7.872244,40.064663,-117.149643
2017-09-06 13:59:30,12.31989,35.272968,-106.779266
2017-09-06 13:59:30,14.024155,30.134583,-107.404175
2017-09-06 13:59:30,10.546818,44.813942,-105.55513
2017-09-06 13:59:30,11.727988,35.012321,-111.323425
2017-09-06 13:59:30,11.610229,36.442722,-118.383514
2017-09-06 13:59:30,9.969397,39.614006,-122.480453
2017-09-06 13:59:30,10.726624,40.663586,-112.030678
2017-09-06 13:59:30,10.705956,39.677631,-113.443382
2017-09-06 13:59:30,7.281335,44.365765,-118.700951
2017-09-06 13:59:30,11.674602,40.722408,-108.733864
2017-09-06 13:59:30,13.181988,34.786469,-108.796158
2017-09-06 13:59:30,7.951643,46.864811,-112.078865
2017-09-06 13:59:30,8.813602,35.834953,-117.668266
2017-09-06 13:59:30,9.040301,37.604557,-124.563126
2017-09-06 13:59:30,7.618617,40.359112,-127.834267
2017-09-06 13:59:30,7.724309,41.819077,-119.130005
2017-09-06 13:59:30,7.844279,40.751442,-120.445961
2017-09-06 13:59:30,4.92757,44.593468,-125.310738
2017-09-06 13:59:30,8.968451,42.136021,-115.408508
2017-09-06 13:59:30,10.739578,35.420013,-114.633644
2017-09-06 13:59:30,9.357509,47.783482,-109.76947
2017-09-06 13:59:30,9.590537,37.196548,-115.13871
2017-09-06 13:59:30,9.428398,38.990181,-122.540001
2017-09-06 13:59:30,10.680035,42.017925,-126.033806
2017-09-06 13:59:30,8.154307,43.38435,-116.427177
2017-09-06 13:59:30,8.235429,42.348736,-117.818268
2017-09-06 13:59:30,5.918356,46.324455,-122.740929
2017-09-06 13:59:30,8.671063,43.582375,-112.806229
2017-09-06 13:59:30,10.926858,36.826908,-112.094673
2017-09-06 13:59:30,9.003195,47.802074,-108.29261
2017-09-06 13:59:30,10.272821,37.464905,-113.656448
2017-09-06 13:59:30,11.435529,41.868698,-112.061111
2017-09-06 13:59:30,10.347276,51.961426,-101.640381
2017-09-06 13:59:30,8.310101,44.344639,-115.676292
2017-09-06 13:59:30,9.950838,39.228546,-121.222992
2017-09-06 13:59:30,8.343509,42.38253,-124.87719
2017-09-06 13:59:30,9.012083,43.673035,-114.780289
2017-09-06 13:59:30,9.144423,42.652676,-116.212646
2017-09-06 13:59:30,9.152209,45.926765,-112.576805
2017-09-06 13:59:30,9.287667,42.682838,-115.327042
2017-09-06 13:59:30,9.002627,37.456638,-119.014687
2017-09-06 13:59:30,6.14053,46.760414,-121.180405
2017-09-06 13:59:30,9.861624,43.808178,-111.231926
2017-09-06 13:59:30,11.778642,37.149452,-110.682785
2017-09-06 13:59:30,8.482653,51.258286,-111.232224
2017-09-06 13:59:30,8.94327,40.099064,-116.004288
2017-09-06 13:59:30,9.795592,55.169388,-104.903206
2017-09-06 13:59:30,9.336565,42.359821,-124.437386
2017-09-06 13:59:30,9.430047,45.589363,-127.79277
2017-09-06 13:59:30,7.477109,47.137955,-117.785164
2017-09-06 13:59:30,7.573992,46.072987,-119.251732
2017-09-06 13:59:30,5.620939,49.706226,-124.098923
2017-09-06 13:59:30,8.37108,47.357353,-113.89209
2017-09-06 13:59:30,10.75208,39.599457,-112.333023
2017-09-06 13:59:30,8.200902,49.719627,-110.723358
2017-09-06 13:59:30,9.220551,38.845085,-115.733665
2017-09-06 13:59:30,10.118872,43.668446,-114.25972
2017-09-06 13:59:30,9.490463,53.904697,-104.062431
2017-09-06 13:59:30,7.106051,46.121609,-118.236633
2017-09-06 13:59:30,8.643107,40.890221,-123.67366
2017-09-06 13:59:30,7.574266,44.014572,-127.072334
2017-09-06 13:59:30,7.721044,45.485634,-117.291832
2017-09-06 13:59:30,7.99069,44.433273,-118.721306
2017-09-06 13:59:30,7.717819,47.747597,-115.130112
2017-09-06 13:59:30,8.048113,44.475182,-117.80867
2017-09-06 13:59:30,8.176569,38.993038,-121.436165
2017-09-06 13:59:30,5.693918,48.192329,-123.575577
2017-09-06 13:59:30,8.414665,45.699741,-113.513763
2017-09-06 13:59:30,10.608777,38.39703,-112.344574
2017-09-06 13:59:30,8.659545,49.223103,-109.02404
2017-09-06 13:59:30,9.584279,38.655773,-114.203568
2017-09-06 13:59:30,12.509498,53.160637,-102.663063
2017-09-06 13:59:30,9.773658,40.580559,-122.127625
2017-09-06 13:59:30,10.009557,43.78952,-125.698334
2017-09-06 13:59:30,7.711672,45.164017,-115.509354
2017-09-06 13:59:30,8.033848,44.132523,-116.964813
2017-09-06 13:59:30,5.827005,48.067627,-121.874908
2017-09-06 13:59:30,9.01679,45.316162,-111.843155
2017-09-06 13:59:30,11.173878,38.268814,-110.984856
2017-09-06 13:59:30,8.14669,51.40097,-108.880951
2017-09-06 13:59:30,9.999142,40.564579,-113.774445
2017-09-06 13:59:30,9.700549,54.879757,-103.005043
2017-09-06 13:59:30,9.86286,42.746376,-122.503517
2017-09-06 13:59:30,9.152748,46.19838,-126.038033
2017-09-06 13:59:30,8.942513,47.64352,-115.240761
2017-09-06 13:59:30,8.833723,46.598949,-116.780151
2017-09-06 13:59:30,6.552166,50.423428,-121.687843
2017-09-06 13:59:30,9.150207,47.769684,-111.450546
2017-09-06 13:59:30,11.648426,40.124718,-110.203545
2017-09-06 13:59:30,8.650784,52.443996,-109.262611
2017-09-06 13:59:30,10.091481,41.337715,-114.015503
2017-09-06 13:59:30,9.93274,55.761806,-103.604553
2017-09-06 13:59:30,9.987748,43.692032,-123.114304
2017-09-06 13:59:30,9.468048,47.225941,-126.604965
2017-09-06 13:59:30,8.875463,48.734646,-115.6427
2017-09-06 13:59:30,8.81492,47.680611,-117.207649
2017-09-06 13:59:30,6.817755,51.410789,-122.100777
2017-09-06 13:59:30,9.075605,48.867729,-111.745079
2017-09-06 13:59:30,11.618197,40.858498,-110.230927
2017-09-06 13:59:30,13.04118,38.20723,-100.569084
2017-09-06 13:59:30,14.86995,28.899225,-106.951065
2017-09-06 13:59:30,14.985425,29.894516,-113.327812
2017-09-06 13:59:30,11.509564,33.281048,-118.735474
2017-09-06 13:59:30,13.356302,33.773853,-107.177956
2017-09-06 13:59:30,13.505278,32.822914,-108.560196
2017-09-06 13:59:30,8.550986,39.390282,-115.068398
2017-09-06 13:59:30,14.055047,33.693298,-104.275734
2017-09-06 13:59:30,15.742612,28.824072,-105.075684
2017-09-06 13:59:30,12.398819,38.099197,-99.428993
2017-09-06 13:59:30,14.970345,29.010565,-105.713959
2017-09-06 13:59:30,15.295084,29.997061,-112.288605
2017-09-06 13:59:30,11.565337,33.53397,-118.049377
2017-09-06 13:59:30,13.361323,33.907387,-105.866554
2017-09-06 13:59:30,13.434311,32.971409,-107.274521
2017-09-06 13:59:30,8.742898,39.782471,-113.949677
2017-09-06 13:59:30,13.988486,33.783443,-103.003357
2017-09-06 13:59:30,16.087593,28.969728,-103.856628
2017-09-06 13:59:30,12.444528,40.949154,-101.489471
2017-09-06 13:59:30,13.681565,31.731237,-107.551079
2017-09-06 13:59:30,13.655483,32.863613,-114.338654
2017-09-06 13:59:30,10.656101,36.253391,-119.352669
2017-09-06 13:59:30,12.776106,36.898476,-107.849518
2017-09-06 13:59:30,12.693991,35.952534,-109.266098
2017-09-06 13:59:30,8.191397,41.772316,-115.23494
2017-09-06 13:59:30,13.312634,36.833141,-104.844833
2017-09-06 13:59:30,14.532296,31.637852,-105.466049
2017-09-06 13:59:30,11.60509,42.872887,-101.402924
2017-09-06 13:59:30,13.505064,33.707863,-107.287796
2017-09-06 13:59:30,13.561008,37.324821,-105.505959
2017-09-06 13:59:30,11.991143,46.710827,-95.168457
2017-09-06 13:59:30,11.057663,39.915737,-108.390602
2017-09-06 13:59:30,11.574854,34.937729,-114.533287
2017-09-06 13:59:30,8.002189,38.436256,-119.506088
2017-09-06 13:59:30,11.807938,39.1325,-107.593994
2017-09-06 13:59:30,12.060336,38.194698,-109.06031
2017-09-06 13:59:30,11.124063,41.317886,-105.317513
2017-09-06 13:59:30,12.130201,38.180099,-108.213524
2017-09-06 13:59:30,12.10601,33.417221,-112.158897
2017-09-06 13:59:30,8.099124,43.671711,-114.765503
2017-09-06 13:59:30,12.33046,39.050068,-104.541656
2017-09-06 13:59:30,14.371109,33.615978,-105.045441
2017-09-06 13:59:30,9.336652,45.94635,-104.054504
2017-09-06 13:59:30,12.071145,36.339779,-109.690254
2017-09-06 13:59:30,12.899568,40.392288,-107.918747
2017-09-06 13:59:30,10.998805,49.640301,-97.968727
2017-09-06 13:59:30,10.010489,42.935432,-111.126991
2017-09-06 13:59:30,9.480839,37.808517,-117.304153
2017-09-06 13:59:30,5.318725,41.227829,-121.584785
2017-09-06 13:59:30,10.741069,42.212914,-110.290016
2017-09-06 13:59:30,10.772596,41.246506,-111.772163
2017-09-06 13:59:30,10.283565,44.352715,-108.047112
2017-09-06 13:59:30,10.958977,41.247799,-110.896675
2017-09-06 13:59:30,10.792937,36.114361,-114.954338
2017-09-06 13:59:30,7.11271,45.968044,-117.024185
2017-09-06 13:59:30,11.38858,42.205109,-107.016708
2017-09-06 13:59:30,13.338984,36.138077,-107.076874
2017-09-06 13:59:30,12.952805,43.800205,-101.678566
2017-09-06 13:59:30,13.368844,34.586517,-107.509003
2017-09-06 13:59:30,13.125658,38.313915,-105.697975
2017-09-06 13:59:30,12.340816,47.48645,-95.618301
2017-09-06 13:59:30,10.996196,40.906254,-108.654282
2017-09-06 13:59:30,13.061819,35.856384,-114.943687
2017-09-06 13:59:30,10.595146,39.385281,-119.763145
2017-09-06 13:59:30,11.632038,40.130241,-107.848114
2017-09-06 13:59:30,11.888836,39.193008,-109.330856
2017-09-06 13:59:30,10.977964,42.276466,-105.578499
2017-09-06 13:59:30,12.044374,39.179058,-108.474411
2017-09-06 13:59:30,11.833006,34.289097,-112.530266
2017-09-06 13:59:30,8.411342,44.488773,-114.91658
2017-09-06 13:59:30,12.128818,40.053562,-104.760223
2017-09-06 13:59:30,14.168756,34.461884,-105.170853
2017-09-06 13:59:30,10.836682,45.572941,-101.217316
2017-09-06 13:59:30,13.117128,36.336582,-106.919754
2017-09-06 13:59:30,13.33121,40.356808,-105.020432
2017-09-06 13:59:30,11.475966,48.827633,-95.645447
2017-09-06 13:59:30,11.074097,42.95829,-108.048134
2017-09-06 13:59:30,11.006227,37.718445,-114.930038
2017-09-06 13:59:30,7.822598,41.426991,-119.753937
2017-09-06 13:59:30,11.975082,42.200314,-107.233932
2017-09-06 13:59:30,12.014836,41.267578,-108.786613
2017-09-06 13:59:30,11.06028,44.232185,-104.956245
2017-09-06 13:59:30,12.134636,41.250259,-107.893105
2017-09-06 13:59:30,11.439527,35.970291,-112.409996
2017-09-06 13:59:30,8.057192,46.351509,-114.186485
2017-09-06 13:59:30,12.377353,42.097969,-104.085777
2017-09-06 13:59:30,14.03505,36.226593,-104.409027
2017-09-06 13:59:30,11.255091,47.477131,-101.356522
2017-09-06 13:59:30,12.801373,38.02219,-107.000336
2017-09-06 13:59:30,13.246577,42.380215,-105.02256
2017-09-06 13:59:30,11.57709,50.421307,-96.144447
2017-09-06 13:59:30,10.396087,44.994598,-108.187248
2017-09-06 13:59:30,10.929394,39.560654,-115.538696
2017-09-06 13:59:30,8.617779,43.403221,-120.147232
2017-09-06 13:59:30,11.064784,44.259239,-107.356537
2017-09-06 13:59:30,11.11287,43.318909,-108.968384
2017-09-06 13:59:30,10.624145,46.213741,-105.069542
2017-09-06 13:59:30,11.284019,43.302666,-108.039459
2017-09-06 13:59:30,11.074686,37.629021,-112.94558
2017-09-06 13:59:30,7.613335,48.1549,-114.208801
2017-09-06 13:59:30,12.11519,44.152935,-104.099037
2017-09-06 13:59:30,13.857775,37.903294,-104.269142
2017-09-06 13:59:30,13.043254,39.438274,-99.055588
2017-09-06 13:59:30,15.284727,30.532595,-105.161537
2017-09-06 13:59:30,16.079391,31.55888,-112.09333
2017-09-06 13:59:30,12.799107,35.199467,-117.837578
2017-09-06 13:59:30,13.450035,35.573013,-105.282433
2017-09-06 13:59:30,13.593651,34.652111,-106.724731
2017-09-06 13:59:30,9.405492,41.18763,-113.173798
2017-09-06 13:59:30,13.888788,35.428078,-102.403481
2017-09-06 13:59:30,16.145287,30.484161,-103.209137
2017-09-06 13:59:30,13.661459,40.929207,-99.268494
2017-09-06 13:59:30,14.83005,32.069244,-105.256821
2017-09-06 13:59:30,13.311532,44.752247,-93.075363
2017-09-06 13:59:30,16.294708,33.137527,-112.476921
2017-09-06 13:59:30,13.358001,36.814625,-118.086372
2017-09-06 13:59:30,13.614034,37.257561,-105.38723
2017-09-06 13:59:30,13.701649,36.342648,-106.860001
2017-09-06 13:59:30,9.572115,42.494553,-113.007576
2017-09-06 13:59:30,14.150961,37.111973,-102.471046
2017-09-06 13:59:30,16.174158,32.005619,-103.196495
2017-09-06 13:59:30,11.341118,42.56749,-99.195511
2017-09-06 13:59:30,14.446628,33.708946,-105.090317
2017-09-06 13:59:30,12.310895,46.01424,-93.440742
2017-09-06 13:59:30,10.589036,34.846455,-112.720078
2017-09-06 13:59:30,7.171285,38.621189,-118.168289
2017-09-06 13:59:30,12.76268,39.116814,-105.211311
2017-09-06 13:59:30,12.915023,38.206112,-106.728989
2017-09-06 13:59:30,8.246659,44.043575,-112.629692
2017-09-06 13:59:30,13.331509,38.960495,-102.246475
2017-09-06 13:59:30,14.965107,33.646183,-102.896858
2017-09-06 13:59:30,12.976429,38.837975,-97.507484
2017-09-06 13:59:30,15.762766,30.149857,-103.591591
2017-09-06 13:59:30,16.713465,31.122622,-110.734917
2017-09-06 13:59:30,12.850657,34.96722,-117.031189
2017-09-06 13:59:30,13.963014,35.155365,-103.608078
2017-09-06 13:59:30,14.088367,34.252346,-105.083107
2017-09-06 13:59:30,9.578239,41.228737,-111.831673
2017-09-06 13:59:30,14.160731,34.956696,-100.797729
2017-09-06 13:59:30,16.706039,30.138136,-101.692673
2017-09-06 13:59:30,12.681992,40.699593,-97.416634
2017-09-06 13:59:30,15.34324,32.076187,-103.38282
2017-09-06 13:59:30,12.834594,44.166435,-91.669914
2017-09-06 13:59:30,15.257666,33.106693,-110.961395
2017-09-06 13:59:30,11.876962,37.037506,-117.10257
2017-09-06 13:59:30,13.579814,37.285828,-103.372231
2017-09-06 13:59:30,13.637726,36.395119,-104.891869
2017-09-06 13:59:30,9.548845,42.904053,-111.253471
2017-09-06 13:59:30,13.719963,37.079857,-100.519463
2017-09-06 13:59:30,16.227438,32.0536,-101.347343
2017-09-06 13:59:30,12.906312,41.998287,-97.089645
2017-09-06 13:59:30,12.870706,36.782883,-86.742973
2017-09-06 13:59:30,14.597125,33.405777,-102.989487
2017-09-06 13:59:30,12.809144,45.168324,-91.674637
2017-09-06 13:59:30,15.538822,34.477695,-110.972855
2017-09-06 13:59:30,12.349248,38.524738,-117.080902
2017-09-06 13:59:30,13.351792,38.79351,-102.935875
2017-09-06 13:59:30,13.396518,37.910187,-104.505501
2017-09-06 13:59:30,9.364869,44.182415,-110.655754
2017-09-06 13:59:30,13.820539,38.573021,-100.051163
2017-09-06 13:59:30,15.178199,33.397995,-100.853218
2017-09-06 13:59:30,12.198354,43.84671,-99.349182
2017-09-06 13:59:30,14.395572,34.943607,-105.166695
2017-09-06 13:59:30,14.19481,38.693596,-103.246643
2017-09-06 13:59:30,12.399132,47.066986,-93.857704
2017-09-06 13:59:30,11.574612,41.325954,-106.084015
2017-09-06 13:59:30,12.386053,36.147991,-113.093323
2017-09-06 13:59:30,9.158612,39.976856,-118.449089
2017-09-06 13:59:30,12.676331,40.535145,-105.296967
2017-09-06 13:59:30,12.60267,39.624771,-106.850456
2017-09-06 13:59:30,12.067964,42.562119,-103.007874
2017-09-06 13:59:30,12.79044,39.5951,-105.969734
2017-09-06 13:59:30,12.57811,34.507278,-110.484512
2017-09-06 13:59:30,8.811418,45.215694,-112.564629
2017-09-06 13:59:30,13.302492,40.379372,-102.279152
2017-09-06 13:59:30,14.455218,34.865437,-102.853119
2017-09-06 13:59:30,11.537205,45.60276,-99.152229
2017-09-06 13:59:30,13.712123,36.578266,-104.923416
2017-09-06 13:59:30,11.732583,48.498581,-94.024979
2017-09-06 13:59:30,14.085204,37.900269,-113.381004
2017-09-06 13:59:30,11.6528,41.878651,-118.578468
2017-09-06 13:59:30,11.828327,42.489952,-105.033195
2017-09-06 13:59:30,11.852236,41.5807,-106.648254
2017-09-06 13:59:30,8.611359,46.925602,-112.172455
2017-09-06 13:59:30,12.448575,42.321186,-101.952713
2017-09-06 13:59:30,14.087836,36.522289,-102.436562
2017-09-06 13:59:30,11.643639,47.11137,-98.526932
2017-09-06 13:59:30,13.745393,37.974064,-104.316345
2017-09-06 13:59:30,12.129173,49.723064,-93.698868
2017-09-06 13:59:30,13.166623,39.371361,-113.396461
2017-09-06 13:59:30,10.13668,43.563816,-118.559563
2017-09-06 13:59:30,12.26722,44.194164,-104.357178
2017-09-06 13:59:30,12.006807,43.289581,-106.038177
2017-09-06 13:59:30,12.033279,46.939842,-87.069542
2017-09-06 13:59:30,8.38582,48.507271,-111.46106
2017-09-06 13:59:30,12.8901,44.001522,-101.210258
2017-09-06 13:59:30,14.309482,37.928928,-101.664421
2017-09-06 13:59:30,10.352617,49.218937,-106.0056
2017-09-06 13:59:30,11.152842,39.056763,-111.302261
2017-09-06 13:59:30,11.017029,52.616428,-100.240952
2017-09-06 13:59:30,11.106874,40.882908,-119.627892
2017-09-06 13:59:30,10.296299,44.384449,-123.509102
2017-09-06 13:59:30,9.808737,45.600838,-112.245575
2017-09-06 13:59:30,9.885065,44.602028,-113.784424
2017-09-06 13:59:30,7.338345,48.814159,-118.793488
2017-09-06 13:59:30,10.247627,45.63829,-108.734436
2017-09-06 13:59:30,12.47895,38.760674,-108.206787
2017-09-06 13:59:30,11.056624,50.700714,-106.62867
2017-09-06 13:59:30,10.714261,40.212009,-111.786095
2017-09-06 13:59:30,11.315913,53.925289,-101.066933
2017-09-06 13:59:30,11.251031,42.237411,-120.545296
2017-09-06 13:59:30,12.504056,45.831924,-124.275528
2017-09-06 13:59:30,8.894324,47.136505,-112.903709
2017-09-06 13:59:30,8.676019,46.125492,-114.473595
2017-09-06 13:59:30,7.402843,50.168648,-119.42939
2017-09-06 13:59:30,9.89547,47.187824,-109.267097
2017-09-06 13:59:30,12.5972,39.884396,-108.442749
2017-09-06 13:59:30,8.956464,51.868507,-106.546906
2017-09-06 13:59:30,10.814101,41.183006,-111.603477
2017-09-06 13:59:30,10.335383,54.903706,-101.170692
2017-09-06 13:59:30,10.302932,43.353817,-120.814804
2017-09-06 13:59:30,8.565542,47.080738,-124.532074
2017-09-06 13:59:30,8.987106,48.432766,-112.788483
2017-09-06 13:59:30,8.976813,47.412045,-114.410606
2017-09-06 13:59:30,6.836657,51.381763,-119.329582
2017-09-06 13:59:30,9.859091,48.473236,-109.059235
2017-09-06 13:59:30,12.741611,40.817589,-108.058319
2017-09-06 13:59:30,10.774045,49.302036,-104.759804
2017-09-06 13:59:30,11.568463,39.270775,-110.125168
2017-09-06 13:59:30,11.364147,52.492199,-99.221489
2017-09-06 13:59:30,12.318703,41.05978,-118.670891
2017-09-06 13:59:30,12.168812,44.701973,-122.66906
2017-09-06 13:59:30,10.170115,45.847961,-110.924019
2017-09-06 13:59:30,10.02632,44.862473,-112.50074
2017-09-06 13:59:30,7.481302,49.18251,-117.539856
2017-09-06 13:59:30,10.84681,45.843143,-107.440086
2017-09-06 13:59:30,13.110507,39.000443,-107.055107
2017-09-06 13:59:30,11.594941,50.729607,-104.48941
2017-09-06 13:59:30,11.677974,40.482323,-109.804268
2017-09-06 13:59:30,11.500859,53.645317,-99.262817
2017-09-06 13:59:30,12.219742,42.425552,-118.890656
2017-09-06 13:59:30,11.263175,46.237366,-122.85257
2017-09-06 13:59:30,9.835342,47.427818,-110.638733
2017-09-06 13:59:30,9.946075,46.436073,-112.277832
2017-09-06 13:59:30,7.80291,50.666866,-117.272621
2017-09-06 13:59:30,10.267037,47.406292,-107.074234
2017-09-06 13:59:30,12.832025,40.213917,-106.534828
2017-09-06 13:59:30,9.49033,52.025517,-104.768257
2017-09-06 13:59:30,11.580378,41.473167,-110.004906
2017-09-06 13:59:30,10.827495,54.792191,-99.702415
2017-09-06 13:59:30,11.802986,43.605545,-119.528061
2017-09-06 13:59:30,10.435771,47.52005,-123.422447
2017-09-06 13:59:30,9.851169,48.788624,-110.950371
2017-09-06 13:59:30,9.777474,47.783772,-112.633743
2017-09-06 13:59:30,7.544043,51.893227,-117.581108
2017-09-06 13:59:30,9.991029,48.769848,-107.291313
2017-09-06 13:59:30,12.939762,41.181095,-106.511871
2017-09-06 13:59:30,12.569,49.170643,-102.411896
2017-09-06 13:59:30,12.171227,39.393574,-107.92717
2017-09-06 13:59:30,11.749665,52.020042,-97.281898
2017-09-06 13:59:30,13.481552,41.113865,-116.818275
2017-09-06 13:59:30,12.471936,44.987518,-121.159393
2017-09-06 13:59:30,10.882845,45.986122,-108.438965
2017-09-06 13:59:30,10.843311,45.028732,-110.07785
2017-09-06 13:59:30,8.65069,49.589104,-115.200569
2017-09-06 13:59:30,11.627234,45.904816,-105.05899
2017-09-06 13:59:30,13.615118,39.226044,-104.952225
2017-09-06 13:59:30,11.839511,50.392731,-101.041458
2017-09-06 13:59:30,12.579553,40.526371,-106.643127
2017-09-06 13:59:30,11.641971,52.917046,-96.255211
2017-09-06 13:59:30,12.993231,42.316116,-116.242569
2017-09-06 13:59:30,10.824226,46.48127,-120.662384
2017-09-06 13:59:30,11.223918,47.446571,-107.010597
